"female_id","male_id","cycle_id","consort","Class","female_hybridscore","male_hybridscore","female_gendiv","male_gendiv","gen_distance","female_age","male_rank","female_rank","males_present","females_present","male_rank_transform","gen_distance_transform","rank_interact","assort_index","female_age_transform"
"LUP","DUB",14555,0,"0",0.285666667,0.740333333,1,1,0.0826,6.32991102,2,20,13,24,0.01493291,0.99317724,40,0.211488556,-0.300154413
"LUP","DEA",14559,0,"1",0.285666667,0.635666667,1,1,0.0943,6.43394935,5,20,14,25,0.014258704,0.99110751,100,0.260255444,-0.292066951
"LUP","DUB",14559,0,"1",0.285666667,0.740333333,1,1,0.0826,6.43394935,2,20,14,25,0.01493291,0.99317724,40,0.211488556,-0.292066951
"LUP","DUB",14563,0,"0",0.285666667,0.740333333,1,1,0.0826,7.800136893,1,21,16,28,0.015164657,0.99317724,21,0.211488556,-0.196113788
"LUP","ISR",14563,0,"0",0.285666667,0.094333333,1,0.9231,-0.0868,7.800136893,7,21,16,28,0.01382623,0.99246576,147,0.646947889,-0.196113788
"LUP","ALE",26695,0,"0",0.285666667,0.385,1,1,-0.2161,7.961670089,10,21,14,29,0.013201989,0.95330079,210,0.439315,-0.186027694
"LUP","DUB",26695,0,"0",0.285666667,0.740333333,1,1,0.0826,7.961670089,1,21,14,29,0.015164657,0.99317724,21,0.211488556,-0.186027694
"LUP","POU",26695,0,"0",0.285666667,0.047,1,0.8571,-0.0412,7.961670089,17,21,14,29,0.01185284,0.99830256,357,0.680759666,-0.186027694
"LUP","VIB",26695,0,"0",0.285666667,0.046666667,1,0.5714,0.075,7.961670089,14,21,14,29,0.012413288,0.994375,294,0.680997777,-0.186027694
"LUP","VIP",26695,0,"0",0.285666667,0.104333333,1,0.7857,0.1599,7.961670089,9,21,14,29,0.013406873,0.97443199,189,0.639804555,-0.186027694
"LUP","DUB",27254,1,"0",0.285666667,0.740333333,1,1,0.0826,8.073921971,1,22,14,29,0.015164657,0.99317724,22,0.211488556,-0.179175514
"LUP","ISR",27254,0,"0",0.285666667,0.094333333,1,0.9231,-0.0868,8.073921971,5,22,14,29,0.014258704,0.99246576,110,0.646947889,-0.179175514
"LUP","PLA",27254,0,"0",0.285666667,0.037666667,1,0.7857,-0.1267,8.073921971,13,22,14,29,0.012605932,0.98394711,286,0.687426777,-0.179175514
"LUP","VIB",27254,0,"0",0.285666667,0.046666667,1,0.5714,0.075,8.073921971,10,22,14,29,0.013201989,0.994375,220,0.680997777,-0.179175514
"LUP","VOY",27258,1,"1",0.285666667,0.577666667,1,0.9286,-0.0403,8.17522245,3,22,14,29,0.014704705,0.99837591,66,0.301686777,-0.173102212
"LUP","ELV",27258,0,"1",0.285666667,0.723333333,1,0.8571,-0.0421,8.17522245,4,22,14,29,0.014479987,0.99822759,88,0.206632222,-0.173102212
"LUP","ISR",27258,0,"1",0.285666667,0.094333333,1,0.9231,-0.0868,8.17522245,6,22,14,29,0.014040802,0.99246576,132,0.646947889,-0.173102212
"LUP","VIP",27258,0,"1",0.285666667,0.104333333,1,0.7857,0.1599,8.17522245,8,22,14,29,0.013614937,0.97443199,176,0.639804555,-0.173102212
"LYE","AMO",14649,0,"0",0.3,0.095666667,1,0.6429,-0.068,6.759753593,10,16,14,26,0.013201989,0.995376,160,0.633033333,-0.267454939
"LYE","VOY",14649,0,"0",0.3,0.577666667,1,0.9286,0.1328,6.759753593,3,16,14,26,0.014704705,0.98236416,48,0.295633333,-0.267454939
"LYE","ALE",14653,0,"0",0.3,0.385,1,1,0.378,6.858316222,11,17,12,27,0.03336229,0.857116,187,0.4305,-0.26022269
"LYE","ELV",14653,0,"0",0.3,0.723333333,1,0.8571,0.0258,6.858316222,4,17,12,27,0.065971723,0.99933436,68,0.217,-0.26022269
"LYE","ISR",14653,0,"0",0.3,0.094333333,1,0.9231,0.0863,6.858316222,6,17,12,27,0.054294678,0.99255231,102,0.633966667,-0.26022269
"LYE","AMA",14663,0,"1",0.3,0.339666667,1,0.9286,-0.2007,7.055441478,11,16,12,26,0.03336229,0.95971951,176,0.462233333,-0.246055577
"MBE","SAW",14793,0,"1",0.112333333,0.099666667,0.8571,0.9286,-0.1035,6.721423682,8,15,9,15,0.022014382,0.98928775,120,0.799195889,-0.270294251
"MYS","KIL",15345,0,"0",0.139333333,0.444666667,0.7143,0.8571,-0.1586,8.427104723,4,9,9,9,0.086946757,0.97484604,36,0.477956889,-0.158454907
"MYS","FEL",15350,0,"0",0.139333333,0.342666667,0.7143,1,-0.1333,8.517453799,10,9,9,9,0.011077278,0.98223111,90,0.565744889,-0.153358739
"MYS","FEL",15354,0,"0",0.139333333,0.342666667,0.7143,1,-0.1333,8.610540726,9,9,9,9,0.015615999,0.98223111,81,0.565744889,-0.148195262
"MYS","KIL",15354,0,"0",0.139333333,0.444666667,0.7143,0.8571,-0.1586,8.610540726,3,9,9,9,0.122571673,0.97484604,27,0.477956889,-0.148195262
"MYS","ZAP",15354,0,"0",0.139333333,0.041,0.7143,0.7857,0.0165,8.610540726,5,9,9,9,0.061676066,0.99972775,45,0.825379334,-0.148195262
"MYS","ZAP",15358,1,"1",0.139333333,0.041,0.7143,0.7857,0.0165,8.703627652,5,9,8,9,0.050705273,0.99972775,45,0.825379334,-0.143120204
"MYS","IAG",15366,0,"0",0.139333333,0.213333333,0.7143,0.7143,-0.2491,10.43942505,3,9,5,9,0.089582957,0.93794919,27,0.677057778,-0.064682112
"MYS","SAW",15374,0,"0",0.139333333,0.099666667,0.7143,0.9286,0.0899,12.00821355,5,12,6,12,0.030941709,0.99191799,60,0.774886889,-0.020240884
"MYS","EXO",15386,0,"0",0.139333333,0.107,0.7143,0.7857,-0.1535,13.24298426,6,13,7,14,0.024164863,0.97643775,78,0.768575334,-0.002923841
"MYS","SAW",15391,0,"0",0.139333333,0.099666667,0.7143,0.9286,0.0899,13.33333333,7,13,8,14,0.02165486,0.99191799,91,0.774886889,-0.002267574
"NAD","PLA",15418,0,"0",0.064666667,0.037666667,0.7857,0.7857,0.0543,7.416837782,11,6,11,14,0.024933641,0.99705151,66,0.900102444,-0.221112371
"NAD","APH",15422,1,"1",0.064666667,0.173666667,0.7857,0.7857,0.001,7.51266256,6,6,11,14,0.061143157,0.999999,36,0.772897111,-0.214722179
"NAD","EDW",15422,1,"1",0.064666667,0.514666667,0.7857,1,-0.0194,7.51266256,2,6,11,14,0.125313419,0.99962364,12,0.453948444,-0.214722179
"NAD","GOL",15422,0,"1",0.064666667,0.066333333,0.7857,0.7857,0.0518,7.51266256,10,6,11,14,0.029833083,0.99731676,60,0.873289556,-0.214722179
"NAD","APH",15426,0,"0",0.064666667,0.173666667,0.7857,0.7857,0.001,8.950034223,5,6,9,16,0.061676066,0.999999,30,0.772897111,-0.130113032
"NAD","EXO",15426,0,"0",0.064666667,0.107,0.7857,0.7857,-0.0386,8.950034223,1,6,9,16,0.243592305,0.99851004,6,0.835252666,-0.130113032
"NAD","SPY",15430,0,"0",0.064666667,0.091333333,0.7857,0.6429,-0.0059,9.166324435,6,6,9,16,0.04375019,0.99996519,36,0.849906222,-0.119206222
"NAD","EXO",15435,1,"0",0.064666667,0.107,0.7857,0.7857,-0.0386,9.256673511,1,6,9,16,0.243592305,0.99851004,6,0.835252666,-0.114791562
"NAD","SPY",15435,0,"0",0.064666667,0.091333333,0.7857,0.6429,-0.0059,9.256673511,6,6,9,16,0.04375019,0.99996519,36,0.849906222,-0.114791562
"NAD","AMI",15440,0,"1",0.064666667,0.465,0.7857,0.7857,-0.083,9.347022587,7,6,9,15,0.03103439,0.993111,42,0.500403333,-0.110460198
"NAD","GOL",15440,0,"1",0.064666667,0.066333333,0.7857,0.7857,0.0518,9.347022587,8,6,9,15,0.022014382,0.99731676,48,0.873289556,-0.110460198
"NAD","PEP",15440,0,"1",0.064666667,0.546666667,0.7857,0.7857,-0.034,9.347022587,9,6,9,15,0.015615999,0.998844,54,0.424017777,-0.110460198
"NAI","ZAI",15475,1,"0",0.063,0.208666667,0.7143,0.8571,0.0056,7.030800821,5,5,8,10,0.050705273,0.99996864,25,0.741479333,-0.247804782
"NAI","KRA",15475,0,"0",0.063,0.211,0.7143,0.7857,0.1667,7.030800821,2,5,8,10,0.181676912,0.97221111,10,0.739293,-0.247804782
"NAI","ZIN",15475,0,"0",0.063,0.461,0.7143,1,0.0847,7.030800821,4,5,8,10,0.077589329,0.99282591,20,0.505043,-0.247804782
"NAI","KRA",15484,0,"0",0.063,0.211,0.7143,0.7857,0.1667,7.244353183,1,5,6,10,0.326916593,0.97221111,5,0.739293,-0.232850836
"NAI","KRA",15488,0,"1",0.063,0.211,0.7143,0.7857,0.1667,7.400410678,1,5,6,10,0.326916593,0.97221111,5,0.739293,-0.222217241
"NAP","DAL",15529,0,"0",0.048666667,0.058,0.7143,0.6429,-0.0112,5.84257358,3,7,8,12,0.118727376,0.99987456,21,0.896156,-0.339508193
"NAP","IAG",15529,0,"0",0.048666667,0.213333333,0.7143,0.7143,0.0074,5.84257358,1,7,8,12,0.278002443,0.99994524,7,0.748382222,-0.339508193
"NAP","ZIN",15534,0,"0",0.048666667,0.461,0.7143,1,-0.2481,5.941136208,2,7,9,12,0.172793277,0.93844639,14,0.512768666,-0.331353498
"NAP","IAG",15543,0,"1",0.048666667,0.213333333,0.7143,0.7143,0.0074,6.138261465,2,7,8,12,0.181676912,0.99994524,14,0.748382222,-0.315341494
"NAP","MOR",15547,0,"0",0.048666667,0.059333333,0.7143,0.8571,0.0704,7.537303217,6,6,6,10,0.017162128,0.99504384,36,0.894887556,-0.213094131
"NAP","NOA",15547,0,"0",0.048666667,0.408,0.7143,0.7857,-0.2428,7.537303217,2,6,6,10,0.181327551,0.94104816,12,0.563189333,-0.213094131
"NAP","TIN",15552,0,"0",0.048666667,0.073666667,0.7143,0.8571,0.1313,7.704312115,4,6,6,10,0.055785003,0.98276031,24,0.881251777,-0.202222887
"NAP","NOA",15557,0,"0",0.048666667,0.408,0.7143,0.7857,-0.2428,7.822039699,3,6,6,10,0.100575136,0.94104816,18,0.563189333,-0.194730579
"NAP","SAW",15574,0,"1",0.048666667,0.099666667,0.7143,0.9286,-0.078,8.722792608,6,5,6,9,0.017162128,0.993916,30,0.85651711,-0.142086316
"NAP","ZAI",15574,0,"1",0.048666667,0.208666667,0.7143,0.8571,0.0539,8.722792608,4,5,6,9,0.055785003,0.99709479,20,0.752821777,-0.142086316
"NAP","ZIN",15578,0,"1",0.048666667,0.461,0.7143,1,-0.2481,10.27241615,3,8,6,13,0.100575136,0.93844639,24,0.512768666,-0.070892252
"NAP","KRA",15582,1,"1",0.048666667,0.211,0.7143,0.7857,-0.093,10.90485969,1,9,4,15,0.35467302,0.991351,9,0.750602,-0.048877008
"NAP","HIB",15582,0,"1",0.048666667,0.064,0.7143,0.8571,0.1588,10.90485969,2,9,4,15,0.166967018,0.97478256,18,0.890448,-0.048877008
"NAP","MOR",15586,0,"1",0.048666667,0.059333333,0.7143,0.8571,0.0704,12.29842574,6,9,7,14,0.024164863,0.99504384,54,0.894887556,-0.014772219
"NAP","EXO",27408,0,"0",0.048666667,0.107,0.7143,0.7857,0.0776,13.76591376,11,11,11,16,0.024933641,0.99397824,121,0.849540666,-0.000279573
"NEE","LEO",15753,1,"1",0.039,0.275,0.8571,1,-0.3067,8.002737851,3,5,8,13,0.118727376,0.90593511,15,0.696725,-0.183505884
"NEE","LEO",15762,1,"1",0.039,0.275,0.8571,1,-0.3067,9.744010951,2,5,5,14,0.175311621,0.90593511,10,0.696725,-0.092415524
"NEE","LEO",15766,0,"0",0.039,0.275,0.8571,1,-0.3067,11.16221766,5,8,10,18,0.070742873,0.90593511,40,0.696725,-0.041086779
"NEE","LEO",15780,1,"0",0.039,0.275,0.8571,1,-0.3067,12.95277207,6,9,9,22,0.04375019,0.90593511,54,0.696725,-0.005595338
"NEE","LEO",15784,0,"0",0.039,0.275,0.8571,1,-0.3067,13.0568104,6,9,7,23,0.024164863,0.90593511,54,0.696725,-0.004538809
"NEE","FAT",15790,0,"1",0.039,0.195666667,0.8571,0.7857,-0.1033,13.27036277,2,10,9,23,0.172793277,0.98932911,20,0.772964333,-0.002716176
"NEE","DEN",15793,0,"0",0.039,0.065666667,0.8571,1,0.2448,15.20602327,2,10,7,22,0.183919773,0.94007296,20,0.897894333,-0.007420878
"NEE","HOB",15793,0,"0",0.039,0.165,0.8571,0.8571,-0.0598,15.20602327,3,10,7,22,0.110730536,0.99642396,30,0.802435,-0.007420878
"NEE","DEN",15797,0,"0",0.039,0.065666667,0.8571,1,0.2448,15.37029432,2,10,9,22,0.172793277,0.94007296,20,0.897894333,-0.009580135
"NEE","KEI",15797,0,"0",0.039,0.093333333,0.8571,0.8571,-0.0558,15.37029432,1,10,9,22,0.243592305,0.99688636,10,0.871306667,-0.009580135
"NEE","KAD",15800,0,"0",0.039,0.276333333,0.8571,0.7857,-0.2401,15.46885695,7,10,10,21,0.041940494,0.94235199,70,0.695443667,-0.011007861
"NEE","NEL",15803,0,"0",0.039,0.271333333,0.8571,0.5,-0.1427,15.55920602,10,10,9,22,0.011077278,0.97963671,100,0.700248667,-0.012403691
"NEE","DEN",15809,0,"1",0.039,0.065666667,0.8571,1,0.2448,17.27036277,1,11,8,24,0.278002443,0.94007296,11,0.897894333,-0.054567718
"NEE","PEP",15809,0,"1",0.039,0.546666667,0.8571,0.7857,-0.1567,17.27036277,3,11,8,24,0.118727376,0.97544511,33,0.435653333,-0.054567718
"NEE","TUZ",15809,0,"1",0.039,0.311,0.8571,0.7143,-0.2577,17.27036277,8,11,8,24,0.014151631,0.93359071,88,0.662129,-0.054567718
"NIG","CHA",15876,1,"1",0.134333333,0.042333333,0.7143,0.8571,-0.0698,9.311430527,1,5,3,9,0.362313787,0.99512796,5,0.829020112,-0.11215655
"NIG","FEL",15880,0,"0",0.134333333,0.342666667,0.7143,1,-0.2342,10.81724846,2,8,4,12,0.166967018,0.94515036,16,0.569031555,-0.051683201
"NIG","CHA",15889,0,"0",0.134333333,0.042333333,0.7143,0.8571,-0.0698,11.02258727,6,8,6,13,0.017162128,0.99512796,48,0.829020112,-0.045229523
"NIG","DAL",15889,0,"0",0.134333333,0.058,0.7143,0.6429,0.0892,11.02258727,5,8,6,13,0.030941709,0.99204336,40,0.815458,-0.045229523
"NIG","IAG",15889,0,"0",0.134333333,0.213333333,0.7143,0.7143,-0.0523,11.02258727,1,8,6,13,0.326916593,0.99726471,8,0.680991112,-0.045229523
"NIG","DAL",15892,1,"0",0.134333333,0.058,0.7143,0.6429,0.0892,11.1430527,5,8,8,12,0.050705273,0.99204336,40,0.815458,-0.041643612
"NIG","ICA",15892,1,"0",0.134333333,0.650666667,0.7143,1,-0.0693,11.1430527,4,8,8,12,0.077589329,0.99519751,32,0.302406222,-0.041643612
"NIG","IAG",15897,0,"1",0.134333333,0.213333333,0.7143,0.7143,-0.0523,11.25256674,1,8,8,12,0.278002443,0.99726471,8,0.680991112,-0.038512191
"NIK","NYU",15963,1,"0",0.318333333,0.048666667,0.9286,0.7857,0.0054,8.361396304,14,9,16,20,0.012413288,0.99997084,126,0.648492222,-0.162213529
"NIK","TAL",15963,0,"0",0.318333333,0.601,0.9286,0.7143,-0.0633,8.361396304,11,9,16,20,0.013000236,0.99599311,99,0.271985,-0.162213529
"NIK","NYU",15967,0,"0",0.318333333,0.048666667,0.9286,0.7857,0.0054,8.588637919,16,9,18,20,0.012036787,0.99997084,144,0.648492222,-0.149402243
"NIK","ARS",15971,0,"0",0.318333333,0.136333333,0.9286,0.9286,0.2036,8.689938398,8,8,15,21,0.013614937,0.95854704,64,0.588732778,-0.143860991
"NIK","ORN",15975,0,"0",0.318333333,0.566333333,0.9286,0.8571,0.1463,8.796714579,14,8,15,22,0.012413288,0.97859631,112,0.295616111,-0.138133567
"NIP","DIS",16024,0,"0",0.174333333,0.029333333,0.8571,0.6429,0.0373,7.690622861,5,12,12,20,0.059849089,0.99860871,60,0.801447112,-0.203103265
"NIP","KEI",16027,0,"0",0.174333333,0.093333333,0.8571,0.8571,-0.2232,7.789185489,1,12,12,21,0.088360604,0.95018176,12,0.748604445,-0.196807229
"NIP","KAK",16030,0,"0",0.174333333,0.252666667,0.8571,0.7857,-0.1088,7.898699521,9,13,11,22,0.035695262,0.98816256,117,0.617048222,-0.189927896
"NIP","HOB",16033,0,"1",0.174333333,0.165,0.8571,0.8571,-0.1805,7.991786448,7,14,12,22,0.049255755,0.96741975,98,0.689431667,-0.184176684
"NIP","RUT",16033,0,"1",0.174333333,0.327666667,0.8571,0.8571,-0.1392,7.991786448,8,14,12,22,0.044684479,0.98062336,112,0.555123222,-0.184176684
"NIP","DEN",16040,0,"0",0.174333333,0.065666667,0.8571,1,0.1032,9.472963723,4,10,8,22,0.077589329,0.98934976,40,0.771447889,-0.104561518
"NIP","NEL",16043,0,"0",0.174333333,0.271333333,0.8571,0.5,-0.0873,9.571526352,7,10,8,22,0.02165486,0.99237871,70,0.601635778,-0.100058055
"NIP","PEP",16043,0,"0",0.174333333,0.546666667,0.8571,0.7857,0.0014,9.571526352,5,10,8,22,0.050705273,0.99999804,50,0.374302222,-0.100058055
"NIP","PEP",16046,0,"0",0.174333333,0.546666667,0.8571,0.7857,0.0014,9.664613279,5,10,9,22,0.061676066,0.99999804,50,0.374302222,-0.095895806
"NIP","JIT",16049,0,"0",0.174333333,0.115,0.8571,0.7857,-0.1453,9.757700205,2,10,9,22,0.172793277,0.97888791,20,0.730715,-0.091821977
"NIP","PEP",16049,0,"0",0.174333333,0.546666667,0.8571,0.7857,0.0014,9.757700205,5,10,9,22,0.061676066,0.99999804,50,0.374302222,-0.091821977
"NIP","DEN",16053,0,"0",0.174333333,0.065666667,0.8571,1,0.1032,9.853524983,5,10,8,20,0.050705273,0.98934976,50,0.771447889,-0.087720689
"NIX","HNS",16095,0,"0",0.042666667,0.070666667,0.6429,0.9286,0.247,7.170431211,10,12,10,24,0.019145196,0.938991,120,0.889681777,-0.23797454
"NIX","LEO",16099,1,"1",0.042666667,0.275,0.6429,1,-0.1169,7.474332649,7,12,9,23,0.03103439,0.98633439,84,0.694066666,-0.217267012
"NIX","KAK",16099,0,"1",0.042666667,0.252666667,0.6429,0.7857,-0.1845,7.474332649,4,12,9,23,0.086946757,0.96595975,48,0.715447111,-0.217267012
"NIX","RUT",16099,0,"1",0.042666667,0.327666667,0.6429,0.8571,0.0369,7.474332649,1,12,9,23,0.243592305,0.99863839,12,0.643647111,-0.217267012
"NIX","DIS",16102,0,"0",0.042666667,0.029333333,0.6429,0.6429,0.1482,7.832991102,2,12,10,23,0.154973138,0.97803676,24,0.929251556,-0.19404081
"NIX","HNS",16102,0,"0",0.042666667,0.070666667,0.6429,0.9286,0.247,7.832991102,11,12,10,23,0.014741281,0.938991,132,0.889681777,-0.19404081
"NIX","NEL",16102,0,"0",0.042666667,0.271333333,0.6429,0.5,-0.1185,7.832991102,8,12,10,23,0.032293042,0.98595775,96,0.697576889,-0.19404081
"NIX","DIS",16109,0,"0",0.042666667,0.029333333,0.6429,0.6429,0.1482,8.052019165,2,11,11,21,0.125313419,0.97803676,22,0.929251556,-0.180502429
"NIX","HNS",16109,0,"0",0.042666667,0.070666667,0.6429,0.9286,0.247,8.052019165,11,11,11,21,0.024933641,0.938991,121,0.889681777,-0.180502429
"NIX","NGG",16109,0,"0",0.042666667,0.117,0.6429,0.7143,0.031,8.052019165,4,11,11,21,0.087533182,0.999039,44,0.845325333,-0.180502429
"NIX","LEM",16112,0,"1",0.042666667,0.079,0.6429,0.7143,0.0785,8.153319644,9,12,11,21,0.035695262,0.99383775,108,0.881704,-0.174406486
"NIX","NEL",16112,0,"1",0.042666667,0.271333333,0.6429,0.5,-0.1185,8.153319644,8,12,11,21,0.042709354,0.98595775,96,0.697576889,-0.174406486
"NIX","LEO",16119,1,"0",0.042666667,0.275,0.6429,1,-0.1169,9.776865161,9,11,10,19,0.024864766,0.98633439,99,0.694066666,-0.090994224
"NIX","KAK",16119,0,"0",0.042666667,0.252666667,0.6429,0.7857,-0.1845,9.776865161,7,11,10,19,0.041940494,0.96595975,77,0.715447111,-0.090994224
"NIX","KEI",16122,1,"0",0.042666667,0.093333333,0.6429,0.8571,-0.2073,9.880903491,1,12,9,20,0.243592305,0.95702671,12,0.867982222,-0.086566102
"NIX","ANU",16128,0,"0",0.042666667,1,0.6429,0.7143,-0.2166,11.4825462,7,14,7,24,0.014548671,0.95308444,98,0.042666667,-0.032334559
"NIX","PEP",16128,0,"0",0.042666667,0.546666667,0.6429,0.7857,-0.1265,11.4825462,4,14,7,24,0.066666305,0.98399775,56,0.433991111,-0.032334559
"NIX","JIT",16132,0,"1",0.042666667,0.115,0.6429,0.7857,0.0322,11.61396304,1,13,7,23,0.305484685,0.99896316,13,0.84724,-0.029046798
"NIX","LEO",16132,0,"1",0.042666667,0.275,0.6429,1,-0.1169,11.61396304,6,13,7,23,0.024164863,0.98633439,78,0.694066666,-0.029046798
"NIX","FEL",16143,0,"0",0.042666667,0.342666667,0.6429,1,-0.1093,15.09924709,3,4,3,9,0.068149966,0.98805351,12,0.629287111,-0.006165021
"NIX","FEL",16151,0,"1",0.042666667,0.342666667,0.6429,1,-0.1093,15.41136208,2,4,4,9,0.166967018,0.98805351,8,0.629287111,-0.010162974
"NIX","FEL",16155,1,"0",0.042666667,0.342666667,0.6429,1,-0.1093,17.13894593,2,6,7,13,0.183919773,0.98805351,12,0.629287111,-0.050270314
"NIX","IAG",16155,0,"0",0.042666667,0.213333333,0.6429,0.7143,0.0901,17.13894593,1,6,7,13,0.305484685,0.99188199,6,0.753102222,-0.050270314
"NIX","CHA",16160,0,"0",0.042666667,0.042333333,0.6429,0.8571,0.1306,17.25119781,7,6,8,12,0.02165486,0.98294364,42,0.916806222,-0.053930037
"NIX","DAL",16160,0,"0",0.042666667,0.058,0.6429,0.6429,0.1093,17.25119781,5,6,8,12,0.050705273,0.98805351,30,0.901808,-0.053930037
"NIX","ICA",16160,0,"0",0.042666667,0.650666667,0.6429,1,0.0488,17.25119781,3,6,8,12,0.118727376,0.99761856,18,0.334428444,-0.053930037
"NIX","GOD",16170,0,"1",0.042666667,0.071666667,0.6429,0.7857,0.1862,17.46475017,5,6,7,12,0.040137042,0.96532956,30,0.888724444,-0.061247417
"NIX","TIN",16170,0,"1",0.042666667,0.073666667,0.6429,0.8571,-0.0013,17.46475017,6,6,7,12,0.024164863,0.99999831,36,0.886809777,-0.061247417
"NOB","ZAP",16210,1,"1",0.480666667,0.041,0.8571,0.7857,-0.0358,7.400410678,3,7,4,10,0.078601933,0.99871836,21,0.498040666,-0.222217241
"NOB","ZAI",16214,0,"0",0.480666667,0.208666667,0.8571,0.8571,0.1301,8.706365503,4,6,5,9,0.045776236,0.98307399,24,0.410965777,-0.142972276
"NOB","ZIN",16214,0,"0",0.480666667,0.461,0.8571,1,0.0686,8.706365503,2,6,5,9,0.175311621,0.99529404,12,0.279920666,-0.142972276
"NOB","MOR",16222,0,"1",0.480666667,0.059333333,0.8571,0.8571,0.2004,10.46406571,6,9,6,13,0.017162128,0.95983984,54,0.488519555,-0.063789956
"NOB","MOR",16226,0,"0",0.480666667,0.059333333,0.8571,0.8571,0.2004,11.14852841,3,10,4,15,0.078601933,0.95983984,30,0.488519555,-0.041484134
"NOB","SAW",16226,0,"0",0.480666667,0.099666667,0.8571,0.9286,0.0418,11.14852841,4,10,4,15,0.0370029,0.99825276,40,0.467573111,-0.041484134
"NOB","EXO",16231,0,"1",0.480666667,0.107,0.8571,0.7857,-0.0818,11.24982888,6,10,6,15,0.017162128,0.99330876,60,0.463764666,-0.038588986
"NOB","WAB",16234,0,"0",0.480666667,0.056666667,0.8571,0.6429,-0.0467,12.90896646,7,12,9,15,0.03103439,0.99781911,84,0.489904444,-0.006073236
"NOB","LAX",26770,0,"0",0.480666667,0.291333333,0.8571,1,-0.0579,13.14168378,1,13,11,16,0.149937411,0.99664759,13,0.368034222,-0.003758708
"NOB","EXO",26701,0,"0",0.480666667,0.107,0.8571,0.7857,-0.0818,13.24298426,12,13,12,16,0.030266038,0.99330876,156,0.463764666,-0.002923841
"NOB","HIB",26769,0,"1",0.480666667,0.064,0.8571,0.8571,-0.1385,13.33333333,7,12,12,16,0.049255755,0.98081775,84,0.486096,-0.002267574
"NUT","DEP",16436,1,"1",0.045333333,0.311,0.7143,0.9286,-0.0294,6.551676934,1,11,9,20,0.243592305,0.99913564,11,0.657765334,-0.283048554
"NUT","NAF",16445,0,"0",0.045333333,0.056666667,0.7143,0.7143,-0.1241,7.378507871,6,11,9,21,0.04375019,0.98459919,66,0.900568889,-0.223694684
"NUT","REX",16445,0,"0",0.045333333,0.39,0.7143,0.8571,0.004,7.378507871,1,11,9,21,0.243592305,0.999984,11,0.582346667,-0.223694684
"NUT","DEP",16450,1,"1",0.045333333,0.311,0.7143,0.9286,-0.0294,7.488021903,2,11,9,21,0.172793277,0.99913564,22,0.657765334,-0.216356422
"NUT","EXO",16450,0,"1",0.045333333,0.107,0.7143,0.7857,0.0057,7.488021903,7,11,9,21,0.03103439,0.99996751,77,0.852517334,-0.216356422
"NUT","BLU",16454,0,"0",0.045333333,0.038,0.7143,0.6429,-0.0662,8.298425736,9,11,12,21,0.040537449,0.99561756,99,0.918389334,-0.165856883
"NUT","EXO",16454,0,"0",0.045333333,0.107,0.7143,0.7857,0.0057,8.298425736,7,11,12,21,0.049255755,0.99996751,77,0.852517334,-0.165856883
"NUT","KER",16454,0,"0",0.045333333,0.469333333,0.7143,0.7857,-0.0048,8.298425736,5,11,12,21,0.059849089,0.99997696,55,0.506609778,-0.165856883
"NUT","NAF",16454,0,"0",0.045333333,0.056666667,0.7143,0.7143,-0.1241,8.298425736,6,11,12,21,0.054294678,0.98459919,66,0.900568889,-0.165856883
"NUT","EXO",16459,1,"0",0.045333333,0.107,0.7143,0.7857,0.0057,8.424366872,7,11,13,22,0.01382623,0.99996751,77,0.852517334,-0.158610637
"NUT","NAF",16459,0,"0",0.045333333,0.056666667,0.7143,0.7143,-0.1241,8.424366872,6,11,13,22,0.014040802,0.98459919,66,0.900568889,-0.158610637
"NUT","NUM",16459,0,"0",0.045333333,0.136,0.7143,0.7857,0.1771,8.424366872,12,11,13,22,0.012801566,0.96863559,132,0.824832,-0.158610637
"NUT","TAL",16459,0,"0",0.045333333,0.601,0.7143,0.7143,-0.2612,8.424366872,4,11,13,22,0.014479987,0.93177456,44,0.380912,-0.158610637
"NUT","GAS",16464,0,"0",0.045333333,0.115,0.7143,0.7857,-0.0642,8.511978097,11,11,13,22,0.013000236,0.99587836,121,0.84488,-0.153665227
"NUT","DEP",16467,0,"1",0.045333333,0.311,0.7143,0.9286,-0.0294,8.616016427,2,11,13,21,0.01493291,0.99913564,22,0.657765334,-0.147894281
"NUT","EBA",16467,0,"1",0.045333333,0.087333333,0.7143,0.9286,0.1366,8.616016427,3,11,13,21,0.014704705,0.98134044,33,0.871292445,-0.147894281
"NUT","EXO",16467,0,"1",0.045333333,0.107,0.7143,0.7857,0.0057,8.616016427,7,11,13,21,0.01382623,0.99996751,77,0.852517334,-0.147894281
"NUT","NUM",16467,0,"1",0.045333333,0.136,0.7143,0.7857,0.1771,8.616016427,12,11,13,21,0.012801566,0.96863559,132,0.824832,-0.147894281
"NUT","ORN",16471,1,"0",0.045333333,0.566333333,0.7143,0.8571,-0.0209,9.757700205,6,12,10,23,0.054470093,0.99956319,72,0.414007112,-0.091821977
"NUT","DEP",16471,0,"0",0.045333333,0.311,0.7143,0.9286,-0.0294,9.757700205,3,12,10,23,0.119325112,0.99913564,36,0.657765334,-0.091821977
"NUT","ORN",16480,1,"1",0.045333333,0.566333333,0.7143,0.8571,-0.0209,9.979466119,7,11,9,22,0.03103439,0.99956319,77,0.414007112,-0.082472922
